Latitude,Longitude,label
55.729797,37.829588,8
55.714211,37.7348,4
55.738376,37.464505,1
55.659547,37.839918,8
55.736674,37.695592,4
55.767956,37.524429,6
55.777838,37.513316,3
55.749612,37.706859,4
55.777432,37.518643,6
55.787274,37.512504,3
55.730118,37.482089,1
55.69847,37.529388,6
55.685367,37.549734,6
55.788283,37.51186,3
55.69454,37.609071,6
56.000989,37.194615,5
55.707549,37.752175,4
55.691409,37.606986,6
55.996742,37.190987,5
55.65927,37.5153,1
55.808242,37.774935,8
55.632779,37.602373,0
55.672895,37.499015,1
55.811043,37.815742,8
55.572337,37.657442,0
55.760833,37.535,6
55.762758,37.684211,4
55.729915,37.624611,6
55.778536,37.663578,4
55.806029,37.829766,8
55.574064,37.68225,0
55.674108,37.524639,6
55.78533,37.663812,4
55.63757,37.352009,1
55.792405,37.639342,10
55.808952,37.839193,8
55.81447,37.577352,3
55.790764,37.633325,10
55.817067,37.575949,3
55.790809,37.62918,10
55.781142,37.623197,6
55.838726,37.529033,3
55.766385,37.842796,8
55.787266,37.58785,6
55.800872,37.383755,7
55.720832,37.83947,8
55.790497,37.584197,6
55.865508,37.626637,10
55.695976,37.807939,8
55.772372,37.686569,4
55.895494,37.668302,10
55.699654,37.798796,8
55.703134,37.665894,4
55.777902,37.674925,4
55.840592,37.663414,10
55.711685,37.81814,8
55.847848,37.391683,7
55.807711,37.394258,7
55.500396,37.587844,11
55.500493,37.587876,11
55.875275,37.423534,7
55.804236,37.420064,7
55.645737,37.489416,1
55.600955,37.722992,0
55.805268,37.448911,7
55.869002,37.445009,7
55.805465,37.448423,7
55.701513,37.62112,6
55.716327,37.686661,4
55.863049,37.448345,7
55.899482,37.670724,10
55.713313,37.57811,6
55.711256,37.820417,8
55.547041,37.515912,11
55.645185,37.672683,0
55.718099,37.414875,1
55.713405,37.577921,6
55.854717,37.451456,7
55.677809,37.543263,6
55.721525,37.560338,6
55.843476,37.438778,7
55.718916,37.52165,6
55.538227,37.514129,11
55.639569,37.333666,9
55.722042,37.554855,6
55.718806,37.482767,1
55.733497,37.543424,6
55.645681,37.528378,11
55.67818,37.543467,6
55.671178,37.550483,6
55.822827,37.825395,8
55.671506,37.552562,6
55.5285,37.520751,11
55.602546,37.532556,11
55.822923,37.440186,7
55.704959,37.395083,1
55.643035,37.468208,1
55.747466,37.690349,4
55.995222,37.230933,5
55.908709,37.389568,7
55.77235,37.364497,7
55.78888,37.634999,10
55.5946,37.60236,11
55.98819,37.229292,5
55.809976,37.795274,8
55.748765,37.702637,4
55.612638,37.494345,11
55.619173,37.771572,0
55.663882,37.431601,1
55.765599,37.366863,7
55.854612,37.451318,7
55.773434,37.36985,7
55.716427,37.385057,1
55.715311,37.396348,1
55.58012,37.596753,11
55.761242,37.368976,7
55.701223,37.608283,6
55.714364,37.393061,1
55.810369,37.809839,8
55.8109,37.812885,8
55.879915,37.544901,3
55.577369,37.608352,11
55.780005,37.667427,4
55.722384,37.696503,4
55.807042,37.408834,7
55.996554,37.211809,5
55.579702,37.577502,11
55.779994,37.667034,4
55.700841,37.62127,6
55.761309,37.767909,8
55.794874,37.701225,4
55.813743,37.496262,3
56.007762,37.201027,5
55.836561,37.451138,7
55.794549,37.700866,4
55.682284,37.664498,0
55.805741,37.839723,8
55.750374,37.450333,1
55.819589,37.74838,4
55.737829,37.695132,4
55.638219,37.815594,8
55.681843,37.731754,0
55.689652,37.665839,0
55.703789,37.550612,6
55.691541,37.665686,0
55.718835,37.703856,4
55.700961,37.755611,4
55.829699,37.553211,3
55.635312,37.728132,0
55.856642,37.662015,10
55.970184,37.156527,5
55.781858,37.574697,6
55.605839,37.600953,11
55.613763,37.739138,0
55.707987,37.639601,4
55.763116,37.822008,8
55.625456,37.616631,0
55.910478,37.390084,7
55.700783,37.397373,1
55.728353,37.753693,4
55.624552,37.609813,0
55.811667,37.480988,3
55.650581,37.619792,0
55.596127,37.305666,9
55.534846,37.515984,11
55.534105,37.517619,11
55.991888,37.18671,5
55.787501,37.593498,6
55.673959,37.662388,0
55.828649,37.649851,10
56.007481,37.200387,5
55.745322,37.57599,6
55.632805,37.444632,1
55.733125,37.543591,6
55.822644,37.450754,7
55.749212,37.815857,8
55.685313,37.550258,6
55.822021,37.64204,10
55.8228,37.440025,7
55.64245,37.553948,11
55.894682,37.693766,10
55.658589,37.489177,1
55.78905,37.588237,6
55.781926,37.616052,6
55.769491,37.510363,6
55.769895,37.509442,6
55.671749,37.520957,1
55.669289,37.499543,1
55.726704,37.62293,6
55.575544,37.607769,11
55.705083,37.833041,8
55.62311,37.615532,0
55.744488,37.533387,6
55.60535,37.606974,11
55.970008,37.159939,5
55.851374,37.365372,7
55.609444,37.591185,11
55.6358,37.463543,1
55.636568,37.741943,0
55.609223,37.590761,11
55.99359,37.228436,5
55.635724,37.463112,1
55.738215,37.697862,4
55.73821,37.697576,4
55.894015,37.697807,10
55.791949,37.622299,10
56.004001,37.197639,5
55.992738,37.187152,5
55.988924,37.225582,5
55.853582,37.584522,3
55.732017,37.543417,6
55.753259,37.817657,8
55.723806,37.588379,6
55.993214,37.213942,5
55.605995,37.601142,11
55.706504,37.393074,1
55.740824,37.611521,6
55.982774,37.178949,5
55.804209,37.422369,7
55.870267,37.534268,3
55.679566,37.559309,6
55.760593,37.535005,6
56.005835,37.204231,5
55.686303,37.415603,1
55.742315,37.609011,6
55.538411,37.54343,11
55.870757,37.533589,3
55.764462,37.36666,7
55.787344,37.59319,6
55.750571,37.450987,1
55.589861,37.72448,0
55.631316,37.440109,1
55.668363,37.589754,6
55.78927,37.558372,6
55.984684,37.239019,5
55.690603,37.540523,6
55.979913,37.185935,5
55.863312,37.448486,7
55.698721,37.403098,1
55.974427,37.1833,5
55.740764,37.816456,8
55.669313,37.836909,8
55.898219,37.566719,3
55.636265,37.620521,0
55.73137,37.611935,6
55.713273,37.57799,6
55.815056,37.503744,3
55.899482,37.670724,10
55.616876,37.787197,0
55.795158,37.634369,10
55.723554,37.380121,1
55.788528,37.763098,8
55.74972,37.50298,6
55.64882,37.64703,0
55.851949,37.439086,7
55.883149,37.640263,10
55.757569,37.464172,1
55.635751,37.705771,0
55.635471,37.719081,0
55.734172,37.597422,6
55.850334,37.422612,7
55.672987,37.446345,1
55.85423,37.672063,10
55.732891,37.561057,6
55.749313,37.698598,4
55.761991,37.569256,6
55.82375,37.572566,3
55.691044,37.426611,1
55.788804,37.634659,10
55.706774,37.567692,6
55.791512,37.532923,3
55.563639,37.557533,11
55.584513,37.678995,0
55.748597,37.624393,6
55.836761,37.387712,7
55.811115,37.578859,3
55.841481,37.805988,8
55.656495,37.843809,8
55.747858,37.638783,4
55.716774,37.677576,4
55.706877,37.755238,4
55.773116,37.490016,3
55.774265,37.480584,3
55.730253,37.556469,6
55.660495,37.415107,1
55.719232,37.873199,8
55.573041,37.571809,11
55.821435,37.613754,10
55.709994,37.421738,1
55.73886,37.570497,6
55.77719,37.819407,8
55.70382,37.7773,8
55.87794,37.66889,10
55.68398,37.64706,0
55.78782,37.384211,7
55.701298,37.612085,6
55.736609,37.698451,4
55.837627,37.438236,7
55.773824,37.684866,4
55.57019,37.5614,11
55.733555,37.698652,4
55.984481,37.211363,5
55.596137,37.635997,0
55.730853,37.858136,8
55.735041,37.595881,6
55.57924,37.580761,11
55.699685,37.575838,6
55.731915,37.405609,1
55.731342,37.845794,8
55.471543,36.929604,2
55.699829,37.402177,1
55.701811,37.399526,1
55.826204,37.427277,7
55.704348,37.774479,8
55.791288,37.605726,6
55.61617,37.51071,11
55.841268,37.522574,3
55.858665,37.419503,7
55.548379,37.486199,11
55.394226,37.232959,2
55.665631,37.46367,1
55.401221,37.449651,9
55.897362,37.586832,3
55.830454,37.830101,8
55.728275,37.764618,8
55.605263,37.35501,9
55.889708,37.587688,3
55.860075,37.617889,10
55.502588,37.604286,11
55.71583,37.518775,6
55.900122,37.519371,3
55.847593,37.660607,10
55.996905,37.236695,5
55.83873,37.576878,3
55.663728,37.526213,6
55.751982,37.510999,6
55.79011,37.48816,3
55.743545,37.832632,8
55.721802,37.440584,1
55.79016,37.4878,3
55.776265,37.584948,6
55.916326,37.544907,3
55.632684,37.750453,0
55.719306,37.571974,6
55.620132,37.668084,0
55.724285,37.797881,8
55.831801,37.393753,7
55.658943,37.640108,0
55.771175,37.511668,6
55.854761,37.475257,3
55.719133,37.570901,6
56.008963,37.201846,5
55.680405,37.547118,6
55.866435,37.597575,10
55.909408,37.586607,3
55.655793,37.624242,0
55.729133,37.66195,4
55.622897,37.42657,1
55.900642,37.524002,3
55.767119,37.840094,8
55.710907,37.473039,1
55.866664,37.608533,10
55.773568,37.68443,4
55.792483,37.613242,10
55.771588,37.687554,4
55.737073,37.694038,4
55.325848,37.163118,2
55.332837,37.343525,9
55.579965,37.357413,9
55.310763,37.148888,2
55.628013,37.426204,1
55.632012,37.441497,1
55.297953,37.197286,2
55.28245,37.156542,2
55.308055,37.146338,2
55.291557,37.129237,2
55.255673,37.15548,2
55.499398,37.384934,9
55.370812,37.386825,9
55.28959,37.127023,2
55.280447,37.117808,2
55.274512,37.128935,2
55.274627,37.132637,2
55.2672,37.11708,2
55.336255,37.297218,9
55.334935,37.29426,9
55.39566,37.436327,9
55.98997,37.144482,5
55.956622,37.185775,5
55.957182,37.186598,5
55.998053,37.160652,5
55.98038,37.256647,5
55.413937,37.410413,9
55.730737,37.8476,8
55.714925,37.743232,4
55.471973,37.303768,9
55.926978,37.363997,7
55.91827,37.389832,7
55.919762,37.383855,7
55.526328,37.383439,9
55.41625,37.191956,2
55.451592,36.941438,2
55.84494,37.420335,7
55.325087,37.095223,2
55.473722,37.536653,11
55.714123,37.727777,4
55.839035,37.809652,8
55.827478,37.832512,8
55.825335,37.834893,8
55.911105,37.572268,3
55.8712,37.747318,10
55.86074,37.767613,10
55.862192,37.764798,10
55.48175,37.521953,11
55.395782,37.234612,2
55.394303,37.233213,2
55.388268,37.226212,2
55.255067,37.085372,2
55.252552,37.078645,2
55.25231,37.078288,2
55.246438,37.062928,2
55.244878,37.05863,2
55.241855,37.050883,2
55.22956,37.018883,2
55.22576,37.008952,2
55.218468,36.989873,2
55.413323,37.195323,2
55.604268,37.299905,9
55.41725,37.190987,2
55.482085,36.944973,2
55.461123,36.914405,2
55.458643,36.910085,2
55.457412,36.907587,2
55.448527,36.892298,2
55.448338,36.892497,2
55.733944,37.542695,6
55.426797,37.280693,9
55.769507,37.540595,6
55.499045,37.289992,9
55.511543,37.243178,9
55.777733,37.845258,8
55.707028,37.752773,4
55.973453,37.262217,5
55.785118,37.664257,4
55.777535,37.679785,4
55.611606,37.770595,0
55.787825,37.568609,6
55.710949,37.638348,6
55.77679,37.841576,8
55.599269,37.316533,9
56.006719,37.166762,5
55.831923,37.399839,7
55.326639,37.104233,2
55.325107,37.096306,2
55.573582,37.356347,9
55.709754,37.825607,8
55.715876,37.574497,6
55.659686,37.434433,1
55.701867,37.790284,8
55.733065,37.702167,4
55.605281,37.605834,11
55.657035,37.837691,8
55.606856,37.353652,9
55.606856,37.353652,9
55.610402,37.351119,9
55.604379,37.337678,9
55.493783,37.584026,11
55.630121,37.470246,1
55.596531,37.305722,9
55.703065,37.656299,4
55.70081,37.796046,8
55.566817,37.601315,11
55.619568,37.395358,1
55.716177,37.625963,6
55.623431,37.266326,9
55.957701,37.19024,5
55.979435,37.264268,5
55.739414,37.650272,4
55.730318,37.484611,1
55.819179,37.638086,10
55.52266,37.376241,9
55.646494,37.269646,9
55.320292,37.066456,2
55.714612,37.824951,8
55.716321,37.897389,8
55.328438,37.164773,2
55.757639,37.750512,4
55.680656,37.664893,0
55.635753,37.702818,0
55.713635,37.678369,4
55.710925,37.53853,6
55.707669,37.545775,6
55.711141,37.539181,6
55.718788,37.535559,6
55.707268,37.545365,6
55.724129,37.534476,6
55.778993,37.5803,6
55.88307,37.442808,7
55.887395,37.673167,10
55.883106,37.726874,10
55.385756,37.223561,2
55.66214,37.632963,0
55.663125,37.626808,0
55.663846,37.631996,0
55.664126,37.620745,0
55.663577,37.61959,0
55.663577,37.61959,0
55.852521,37.584501,3
55.721543,37.698898,4
55.854935,37.566525,3
55.702712,37.615043,6
55.824482,37.644722,10
55.824484,37.64475,10
55.554138,37.55178,11
55.705902,37.621029,6
55.704849,37.635906,6
55.743636,37.83768,8
55.744607,37.850282,8
55.92792,37.547464,3
55.604637,37.336799,9
55.706182,37.580492,6
55.612063,37.49341,11
55.773822,37.498329,3
55.74627,37.532613,6
55.868377,37.509844,3
55.877961,37.449917,7
55.731393,37.840858,8
55.589943,37.731498,0
55.733089,37.840309,8
55.680016,37.832865,8
55.601808,37.604471,11
55.668961,37.836952,8
55.720751,37.699837,4
55.619182,37.776757,0
55.594052,37.727632,0
55.909941,37.565757,3
55.735509,37.704211,4
55.618883,37.778548,0
55.777094,37.8441,8
55.708683,37.668159,4
55.745254,37.81422,8
55.719266,37.698996,4
55.668777,37.628876,0
55.710287,37.665934,4
55.749621,37.698336,4
55.727753,37.680892,4
55.906462,37.544533,3
55.782382,37.697154,4
55.907376,37.541325,3
55.705931,37.621107,6
55.69032,37.665486,0
55.575126,37.605876,11
55.989479,37.224217,5
55.639701,37.818016,8
55.388974,37.366822,9
55.389901,37.354953,9
55.601962,37.725208,0
55.704088,37.494905,1
55.704317,37.495166,1
55.710768,37.665704,4
55.635877,37.695792,0
55.692223,37.666714,0
